label,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,ttr,herdan_index,yule_index,function_words_ratio,avg_punctuation_per_sentence,avg_tree_depth,char_entropy,word_entropy,flesch_kincaid_grade,gunning_fog_index,word_repetition_frequency,pos_ratio_ADJ,pos_ratio_ADP,pos_ratio_ADV,pos_ratio_AUX,pos_ratio_CCONJ,pos_ratio_DET,pos_ratio_INTJ,pos_ratio_NOUN,pos_ratio_NUM,pos_ratio_PART,pos_ratio_PRON,pos_ratio_PROPN,pos_ratio_PUNCT,pos_ratio_SCONJ,pos_ratio_SYM,pos_ratio_VERB,pos_ratio_X,pos_ratio_SPACE
0,664,99,5,5.818181818181818,19.8,0.7878787878787878,0.9481164732976408,119.56297670583383,0.202020202020202,3.0,2.8134741075917544,4.528815570832313,6.019218963575496,10.627530120481936,47.17590361445784,0.2929292929292929,0.08,0.07,0.02,0.01,0.05,0.01,0.0,0.36,0.0,0.01,0.07,0.01,0.16,0.02,0.0,0.12,0.0,0.01
0,540,91,5,5.0989010989010985,18.2,0.7912087912087912,0.9480823139886192,107.44810744810744,0.1978021978021978,2.4,2.368956043956044,4.6339098648183805,5.936190107989872,41.535,40.400000000000006,0.2967032967032967,0.1208791208791208,0.0769230769230769,0.0219780219780219,0.0,0.0329670329670329,0.0329670329670329,0.0,0.3296703296703296,0.0,0.0219780219780219,0.0549450549450549,0.0,0.1648351648351648,0.0109890109890109,0.0,0.1098901098901098,0.0219780219780219,0.0
0,539,80,5,5.8375,16.0,0.825,0.9560997892789456,82.27848101265823,0.1375,2.0,2.265468975468976,4.560744550603099,5.881687083026437,16.53029411764706,41.31764705882353,0.275,0.1358024691358024,0.0617283950617283,0.0493827160493827,0.0,0.037037037037037,0.0,0.0,0.345679012345679,0.0,0.0123456790123456,0.0123456790123456,0.0246913580246913,0.1481481481481481,0.0123456790123456,0.0,0.1481481481481481,0.0,0.0123456790123456
0,520,78,5,5.807692307692308,15.6,0.7564102564102564,0.9359214962740584,156.51015651015652,0.1923076923076923,2.6,1.9803174603174605,4.471504241431106,5.614062116598147,10.863253968253956,41.07301587301588,0.358974358974359,0.1139240506329113,0.0632911392405063,0.0632911392405063,0.0,0.0253164556962025,0.050632911392405,0.0,0.3037974683544304,0.0,0.0759493670886076,0.0126582278481012,0.0,0.189873417721519,0.0253164556962025,0.0,0.0632911392405063,0.0,0.0126582278481012
0,596,99,5,5.161616161616162,19.8,0.7171717171717171,0.9276536882746296,197.8973407544836,0.2323232323232323,3.6,2.4564502164502167,4.56265605754512,5.764217827233712,35.78,42.0,0.3737373737373737,0.11,0.1,0.07,0.0,0.03,0.03,0.0,0.32,0.0,0.05,0.0,0.01,0.19,0.02,0.0,0.06,0.0,0.01
0,664,102,5,5.647058823529412,20.4,0.8137254901960784,0.9554306125009858,155.30964861192,0.1372549019607843,3.6,2.4001088694587147,4.536208512982467,6.058413670568649,19.241987951807232,43.802409638554224,0.2450980392156862,0.0776699029126213,0.0970873786407767,0.058252427184466,0.0,0.029126213592233,0.0194174757281553,0.0,0.3495145631067961,0.0,0.0097087378640776,0.0,0.0,0.1844660194174757,0.0194174757281553,0.0,0.145631067961165,0.0,0.0097087378640776
0,413,60,5,5.883333333333334,12.0,0.8166666666666667,0.9505356080726242,112.99435028248588,0.1,1.8,2.1557142857142857,4.486017325843231,5.446729921034571,16.055000000000007,34.4,0.2833333333333333,0.0806451612903225,0.0483870967741935,0.0,0.0,0.032258064516129,0.0161290322580645,0.0,0.4516129032258064,0.0,0.0161290322580645,0.0483870967741935,0.0161290322580645,0.1612903225806451,0.0,0.0,0.0967741935483871,0.0,0.032258064516129
0,603,96,5,5.416666666666667,19.2,0.7604166666666666,0.9399938964272212,111.84210526315788,0.2395833333333333,2.4,2.665217391304348,4.567595306738069,5.94302861628949,36.25158536585366,41.58048780487805,0.3541666666666667,0.0729166666666666,0.1041666666666666,0.0729166666666666,0.0208333333333333,0.03125,0.0104166666666666,0.0,0.3854166666666667,0.0,0.0104166666666666,0.03125,0.0,0.1458333333333333,0.0,0.0,0.1041666666666666,0.0104166666666666,0.0
0,591,94,5,5.404255319148936,18.8,0.723404255319149,0.9287329806647237,178.44886753603294,0.1489361702127659,3.0,2.425,4.603188758943729,5.742475059894255,31.434459459459447,43.11351351351351,0.3936170212765957,0.1666666666666666,0.09375,0.03125,0.0,0.0208333333333333,0.03125,0.0,0.28125,0.0,0.0,0.0104166666666666,0.0104166666666666,0.2083333333333333,0.0208333333333333,0.0,0.1041666666666666,0.0,0.0208333333333333
0,587,100,4,5.05,25.0,0.78,0.94604730134524,131.31313131313132,0.25,3.75,2.834347961406785,4.833254336600876,6.004114505264365,47.59524390243902,43.04390243902439,0.31,0.099009900990099,0.0693069306930693,0.0,0.0099009900990099,0.0594059405940594,0.0396039603960396,0.0,0.2277227722772277,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.0,0.1881188118811881,0.0198019801980198,0.0,0.1386138613861386,0.0495049504950495,0.0
0,683,99,6,6.070707070707071,16.5,0.7777777777777778,0.9453084062054344,111.31725417439704,0.1414141414141414,2.333333333333333,2.684114805342427,4.863145173833118,6.020622655367593,21.02654471544716,48.40975609756098,0.3333333333333333,0.1818181818181818,0.0707070707070707,0.0202020202020202,0.0101010101010101,0.0404040404040404,0.0,0.0,0.2727272727272727,0.0,0.0303030303030303,0.0303030303030303,0.0202020202020202,0.1717171717171717,0.0101010101010101,0.0,0.0909090909090909,0.0505050505050505,0.0
0,559,82,6,5.560975609756097,13.666666666666666,0.7560975609756098,0.9365548730174424,126.46793134598012,0.1585365853658536,2.0,2.286660561660562,4.446485623460854,5.716950480069541,27.778809523809517,40.0,0.3658536585365853,0.1071428571428571,0.0952380952380952,0.0,0.0,0.0238095238095238,0.0238095238095238,0.0,0.4166666666666667,0.0238095238095238,0.0238095238095238,0.0357142857142857,0.0,0.1428571428571428,0.0,0.0,0.0833333333333333,0.0,0.0238095238095238
0,675,102,5,5.401960784313726,20.4,0.7549019607843137,0.9392066931457432,120.364977674238,0.196078431372549,3.6,2.5406719717064545,4.517219567998291,6.001801538109655,27.39404761904757,45.98095238095238,0.3627450980392157,0.1308411214953271,0.0934579439252336,0.0467289719626168,0.0,0.02803738317757,0.0,0.0,0.3271028037383177,0.0093457943925233,0.02803738317757,0.0186915887850467,0.0,0.1682242990654205,0.0,0.0,0.102803738317757,0.0,0.0467289719626168
0,881,122,6,5.983606557377049,20.33333333333333,0.7377049180327869,0.9366756782349018,100.2574176940794,0.1557377049180328,3.1666666666666665,2.956735617323852,4.887822689352057,6.207125247911309,29.590113268608405,54.40388349514564,0.360655737704918,0.1450381679389313,0.0610687022900763,0.0305343511450381,0.0,0.0381679389312977,0.0076335877862595,0.0,0.2824427480916031,0.0687022900763358,0.0229007633587786,0.0,0.0305343511450381,0.1450381679389313,0.0076335877862595,0.0,0.0687022900763358,0.0229007633587786,0.0687022900763358
0,783,115,5,5.878260869565217,23.0,0.7913043478260869,0.9506689209636509,97.63539282990084,0.1826086956521739,2.8,2.679047619047619,4.886769890752379,6.25067589447562,29.315204081632658,51.03673469387756,0.2869565217391304,0.0782608695652174,0.1130434782608695,0.0608695652173913,0.0,0.0347826086956521,0.0,0.0,0.2956521739130435,0.0,0.008695652173913,0.0347826086956521,0.0782608695652174,0.1304347826086956,0.017391304347826,0.0,0.1043478260869565,0.0260869565217391,0.017391304347826
0,673,120,5,4.733333333333333,24.0,0.6916666666666667,0.9229970191507376,158.26330532212884,0.225,3.4,3.0444144364743275,4.771029460873166,6.002694816741714,55.26642857142855,46.95510204081633,0.425,0.0743801652892562,0.0991735537190082,0.0330578512396694,0.0,0.024793388429752,0.024793388429752,0.0,0.2727272727272727,0.024793388429752,0.024793388429752,0.0413223140495867,0.0578512396694214,0.1818181818181818,0.0082644628099173,0.0,0.1157024793388429,0.0082644628099173,0.0082644628099173
0,325,52,3,5.384615384615385,17.333333333333332,0.8269230769230769,0.9519028396061344,90.49773755656108,0.1538461538461538,2.333333333333333,2.075367647058824,4.938841588375505,5.310734669939356,64.14388888888888,26.0,0.2884615384615384,0.0754716981132075,0.0943396226415094,0.0754716981132075,0.0,0.0377358490566037,0.0,0.0,0.3018867924528302,0.0188679245283018,0.0,0.0188679245283018,0.0754716981132075,0.1509433962264151,0.0,0.0,0.0943396226415094,0.0566037735849056,0.0
0,730,110,5,5.790909090909091,22.0,0.7272727272727273,0.9322508113349284,136.78065054211842,0.2181818181818181,3.2,2.6377971351142087,4.676028459051119,6.006873809889112,31.854139784946227,48.81290322580645,0.3909090909090909,0.0272727272727272,0.109090909090909,0.0909090909090909,0.0272727272727272,0.0545454545454545,0.009090909090909,0.0,0.3363636363636363,0.0,0.0,0.009090909090909,0.0636363636363636,0.1545454545454545,0.0,0.0,0.1181818181818181,0.0,0.0
0,991,157,7,5.45859872611465,22.428571428571427,0.6878980891719745,0.9260094163483183,153.51951657684145,0.2420382165605095,3.142857142857143,3.219826007326007,4.836831335317946,6.318350727253505,40.10830490405118,63.74925373134329,0.4331210191082802,0.0833333333333333,0.1153846153846153,0.0448717948717948,0.0,0.0576923076923076,0.0128205128205128,0.0,0.282051282051282,0.0,0.0192307692307692,0.0384615384615384,0.0256410256410256,0.141025641025641,0.0128205128205128,0.0,0.1089743589743589,0.0576923076923076,0.0
0,1111,145,6,6.772413793103448,24.166666666666668,0.6758620689655173,0.9212804453630554,115.90038314176245,0.1793103448275862,2.5,3.6573917137476464,4.711811447234366,6.272853617789626,10.421666666666653,64.61538461538463,0.4689655172413793,0.1517241379310344,0.0758620689655172,0.0413793103448275,0.0,0.0551724137931034,0.0068965517241379,0.0,0.4206896551724138,0.0,0.0068965517241379,0.0137931034482758,0.0206896551724137,0.1034482758620689,0.0137931034482758,0.0,0.0620689655172413,0.0275862068965517,0.0
0,1016,148,8,5.601351351351352,18.5,0.7635135135135135,0.9460050043364416,78.13936385364957,0.1486486486486486,2.375,2.1821577753908583,5.030502215490197,6.559583031389868,56.39803278688521,58.30819672131148,0.3445945945945945,0.1045751633986928,0.0849673202614379,0.0457516339869281,0.0,0.0130718954248366,0.0130718954248366,0.0,0.2287581699346405,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.065359477124183,0.1503267973856209,0.0196078431372549,0.0065359477124183,0.0784313725490196,0.065359477124183,0.0457516339869281
0,469,74,5,5.378378378378378,14.8,0.7567567567567568,0.9352441479314312,118.47463902258424,0.2027027027027027,1.6,2.166254578754579,4.595952075109238,5.599731534834849,53.58348484848483,33.67272727272728,0.3648648648648648,0.1733333333333333,0.1066666666666666,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0266666666666666,0.0,0.3066666666666666,0.0533333333333333,0.0,0.04,0.0133333333333333,0.1066666666666666,0.0,0.0,0.1066666666666666,0.0,0.0133333333333333
0,354,55,5,5.327272727272727,11.0,0.8181818181818182,0.949924130041982,87.54208754208754,0.2363636363636363,1.0,1.8932142857142855,4.481058341325537,5.381359713524657,53.755,28.0,0.3272727272727272,0.1228070175438596,0.1228070175438596,0.0,0.0701754385964912,0.0175438596491228,0.0,0.0,0.3333333333333333,0.0526315789473684,0.0,0.0526315789473684,0.0175438596491228,0.1052631578947368,0.0,0.0,0.087719298245614,0.0,0.0175438596491228
0,393,63,5,5.190476190476191,12.6,0.7301587301587301,0.9240929029174136,112.64720942140298,0.2063492063492063,1.6,1.8842424242424245,4.518428793936339,5.381886669462983,59.745909090909095,30.727272727272727,0.4761904761904761,0.1692307692307692,0.0923076923076923,0.0307692307692307,0.0307692307692307,0.0153846153846153,0.0,0.0,0.2923076923076923,0.0307692307692307,0.0307692307692307,0.0153846153846153,0.0307692307692307,0.1384615384615384,0.0,0.0,0.1076923076923077,0.0,0.0153846153846153
0,505,80,5,5.2125,16.0,0.7125,0.9226441564373198,107.59493670886076,0.2,1.6,2.1324154589371984,4.539651382778335,5.653055907333272,47.49785714285716,35.42857142857143,0.475,0.1325301204819277,0.0602409638554216,0.0240963855421686,0.0120481927710843,0.0481927710843373,0.0120481927710843,0.0,0.3493975903614458,0.0481927710843373,0.0481927710843373,0.0,0.0,0.1325301204819277,0.0120481927710843,0.0,0.0963855421686747,0.0,0.0240963855421686
0,538,88,5,5.136363636363637,17.6,0.6136363636363636,0.8909278465862199,169.80146290491118,0.125,1.6,2.613680672268907,4.492348034286327,5.470866636140814,39.77789855072464,35.71594202898551,0.5795454545454546,0.0549450549450549,0.0769230769230769,0.0109890109890109,0.0,0.0219780219780219,0.0,0.0,0.4615384615384615,0.0439560439560439,0.0109890109890109,0.0,0.0,0.2197802197802197,0.0,0.0,0.0769230769230769,0.0,0.0219780219780219
0,473,79,5,4.911392405063292,15.8,0.6835443037974683,0.912926342469579,120.09087958455046,0.1518987341772152,1.4,2.280757575757576,4.763352697710111,5.566253374677225,64.51404761904757,32.18412698412698,0.5189873417721519,0.0843373493975903,0.0843373493975903,0.0,0.0481927710843373,0.0120481927710843,0.0,0.0,0.3253012048192771,0.0240963855421686,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.2048192771084337,0.0,0.0,0.0843373493975903,0.0602409638554216,0.036144578313253
0,515,83,5,5.168674698795181,16.6,0.7469879518072289,0.93398580110882,91.0960916838084,0.1566265060240964,1.8,2.5817647058823527,4.612324964762192,5.787631148188333,58.64071428571427,35.42857142857143,0.4216867469879518,0.0930232558139534,0.0930232558139534,0.0,0.0116279069767441,0.0348837209302325,0.0116279069767441,0.0,0.4418604651162791,0.0232558139534883,0.0,0.0,0.0116279069767441,0.1627906976744186,0.0116279069767441,0.0,0.0813953488372093,0.0,0.0232558139534883
0,530,85,6,5.011764705882353,14.166666666666666,0.6823529411764706,0.9139684337397572,142.85714285714286,0.1647058823529411,1.5,2.286185234327649,4.540357840763513,5.608930935934083,63.12509132420092,34.67945205479452,0.4941176470588235,0.0909090909090909,0.1022727272727272,0.0113636363636363,0.0227272727272727,0.0227272727272727,0.0,0.0,0.4431818181818182,0.0568181818181818,0.0,0.0,0.0,0.1363636363636363,0.0,0.0,0.0795454545454545,0.0,0.034090909090909
0,594,87,6,5.333333333333333,14.5,0.6436781609195402,0.901351210948747,133.65410318096767,0.1379310344827586,1.6666666666666667,2.078876678876679,4.4663967850773085,5.589623599785191,41.75587719298247,43.03157894736842,0.5747126436781609,0.0978260869565217,0.108695652173913,0.0108695652173913,0.0,0.0217391304347826,0.0,0.0,0.3804347826086957,0.0652173913043478,0.0108695652173913,0.0217391304347826,0.0108695652173913,0.1304347826086956,0.0,0.0,0.0978260869565217,0.0,0.0434782608695652
0,926,152,6,5.2631578947368425,25.33333333333333,0.625,0.9064460973354193,184.73335657023352,0.2171052631578947,3.8333333333333335,4.035337461433952,4.821992931407277,6.113843820740702,39.83387139107612,59.93385826771655,0.5328947368421053,0.0526315789473684,0.1118421052631579,0.0328947368421052,0.0263157894736842,0.0131578947368421,0.006578947368421,0.0,0.3486842105263157,0.006578947368421,0.0,0.0460526315789473,0.0131578947368421,0.1644736842105263,0.0,0.0,0.1447368421052631,0.0328947368421052,0.0
0,476,81,5,4.827160493827161,16.2,0.7037037037037037,0.9200359648115938,108.0246913580247,0.1604938271604938,1.8,2.480952380952381,4.657335926816551,5.651276700281936,54.67171641791043,35.158208955223884,0.4814814814814814,0.0941176470588235,0.0705882352941176,0.0,0.0117647058823529,0.0470588235294117,0.0,0.0,0.2823529411764706,0.0588235294117647,0.0,0.0470588235294117,0.0,0.1764705882352941,0.0,0.0,0.1411764705882353,0.0352941176470588,0.0352941176470588
0,537,85,5,5.329411764705882,17.0,0.6823529411764706,0.9139684337397572,134.45378151260505,0.1411764705882353,2.2,2.258521008403361,4.547002311516808,5.620925641918249,32.84568493150684,40.706849315068496,0.4941176470588235,0.1333333333333333,0.0444444444444444,0.0222222222222222,0.0222222222222222,0.0111111111111111,0.0111111111111111,0.0,0.4111111111111111,0.0555555555555555,0.0,0.0111111111111111,0.0,0.1444444444444444,0.0111111111111111,0.0,0.0777777777777777,0.0,0.0444444444444444
0,485,70,6,5.442857142857143,11.666666666666666,0.7571428571428571,0.9345172084121154,120.08281573498964,0.1142857142857142,1.6666666666666667,2.06628534004695,4.437328270144978,5.534859581595871,38.11201754385968,34.72982456140351,0.3857142857142857,0.0533333333333333,0.0933333333333333,0.0133333333333333,0.0133333333333333,0.0,0.0,0.0,0.4266666666666667,0.08,0.0,0.0133333333333333,0.0,0.1866666666666666,0.0,0.0,0.0666666666666666,0.0,0.0533333333333333
0,313,43,5,6.418604651162791,8.6,0.6744186046511628,0.8952716490506508,254.70653377630123,0.1395348837209302,1.0,1.9145021645021645,4.652347158447592,4.638490266773557,37.92131578947368,25.726315789473684,0.5116279069767442,0.1627906976744186,0.1162790697674418,0.0,0.0232558139534883,0.0,0.0,0.0,0.4651162790697674,0.0,0.0,0.0,0.0232558139534883,0.1162790697674418,0.0,0.0,0.0930232558139534,0.0,0.0
0,544,82,6,5.7560975609756095,13.666666666666666,0.7073170731707317,0.921420853635546,114.42336645588678,0.1341463414634146,1.6666666666666667,2.134380665630666,4.824454318465717,5.657746175529621,40.63584577114426,38.14328358208956,0.4634146341463415,0.1058823529411764,0.0823529411764705,0.0235294117647058,0.0117647058823529,0.0,0.0,0.0,0.3647058823529411,0.0352941176470588,0.0117647058823529,0.0117647058823529,0.0235294117647058,0.188235294117647,0.0,0.0,0.1058823529411764,0.0117647058823529,0.0235294117647058
0,504,78,5,5.256410256410256,15.6,0.7435897435897436,0.931997792845778,79.92007992007991,0.1923076923076923,1.6,2.2560821786908742,4.624704982388702,5.7338695264436135,58.64071428571427,34.285714285714285,0.4615384615384615,0.0352941176470588,0.0941176470588235,0.0235294117647058,0.0235294117647058,0.0235294117647058,0.0,0.0,0.4,0.0470588235294117,0.0117647058823529,0.0588235294117647,0.0,0.1176470588235294,0.0,0.0,0.0705882352941176,0.0352941176470588,0.0588235294117647
0,590,87,6,5.781609195402299,14.5,0.7126436781609196,0.9241422517865072,144.34643143544506,0.1839080459770115,2.1666666666666665,2.1252449305080883,4.486223431198573,5.679948778519946,36.27166666666668,41.73333333333333,0.425287356321839,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0111111111111111,0.0222222222222222,0.0,0.0,0.3888888888888889,0.0555555555555555,0.0111111111111111,0.0222222222222222,0.0,0.1444444444444444,0.0,0.0,0.1,0.0,0.0222222222222222
0,477,72,6,5.597222222222222,12.0,0.7777777777777778,0.9412359016843882,109.54616588419404,0.1666666666666666,1.5,2.1520923520923523,4.468324855716466,5.616115237818326,46.18912698412697,37.26349206349206,0.3333333333333333,0.0789473684210526,0.1184210526315789,0.0,0.0,0.0394736842105263,0.0,0.0,0.4078947368421052,0.0657894736842105,0.0,0.0131578947368421,0.0,0.131578947368421,0.0,0.0,0.1052631578947368,0.0,0.0394736842105263
0,757,99,6,6.05050505050505,16.5,0.7070707070707071,0.9245667970825444,94.8258091115234,0.1313131313131313,2.0,2.0987012987012985,4.534000752643976,5.928507347501292,30.303484848484857,47.01818181818182,0.4646464646464646,0.0818181818181818,0.0636363636363636,0.0,0.009090909090909,0.0272727272727272,0.009090909090909,0.0,0.4454545454545454,0.0636363636363636,0.0,0.009090909090909,0.0181818181818181,0.1181818181818181,0.0,0.0,0.0727272727272727,0.0,0.0818181818181818
0,996,136,6,5.816176470588236,22.666666666666668,0.6029411764705882,0.8970138040958691,139.43355119825708,0.1470588235294117,3.1666666666666665,2.1967252929724777,4.57305198687914,5.997046022364322,26.341781609195408,59.50344827586207,0.5661764705882353,0.0666666666666666,0.1066666666666666,0.0066666666666666,0.0066666666666666,0.0066666666666666,0.0133333333333333,0.0,0.34,0.12,0.0,0.0333333333333333,0.0133333333333333,0.1533333333333333,0.0,0.0,0.06,0.0,0.0733333333333333
0,408,68,5,4.955882352941177,13.6,0.6323529411764706,0.8913836348917352,197.5417032484636,0.1911764705882352,2.0,1.689777777777778,4.466646827491304,5.173654525258907,51.09844827586207,32.855172413793106,0.5735294117647058,0.0555555555555555,0.0972222222222222,0.0277777777777777,0.0,0.0277777777777777,0.0277777777777777,0.0,0.2916666666666667,0.0694444444444444,0.0,0.0694444444444444,0.0,0.1666666666666666,0.0,0.0,0.1388888888888889,0.0,0.0277777777777777
0,764,100,7,6.03,14.285714285714286,0.81,0.9542425094393248,74.74747474747475,0.14,1.4285714285714286,2.440223268794697,4.614288218658613,6.153660689688198,30.75804975922952,47.28539325842697,0.28,0.102803738317757,0.0747663551401869,0.0186915887850467,0.0,0.0373831775700934,0.0093457943925233,0.0,0.411214953271028,0.0747663551401869,0.0093457943925233,0.0186915887850467,0.0,0.1121495327102803,0.0,0.0,0.0654205607476635,0.0093457943925233,0.0560747663551401
0,551,77,5,6.337662337662338,15.4,0.8051948051948052,0.9501195344251562,146.95830485304168,0.1168831168831168,2.6,2.1143417366946777,4.559798124408531,5.690623839700095,3.549999999999983,42.475,0.2597402597402597,0.0779220779220779,0.0779220779220779,0.0129870129870129,0.0,0.0259740259740259,0.0,0.0,0.4675324675324675,0.0,0.0,0.0129870129870129,0.0129870129870129,0.1688311688311688,0.0,0.0,0.1428571428571428,0.0,0.0
0,1300,167,6,6.562874251497006,27.83333333333333,0.7365269461077845,0.9402481776546086,98.8384676430272,0.1676646706586826,3.6666666666666665,3.049476667123726,4.592408150230678,6.580728505478364,0.0,76.22097902097902,0.3473053892215569,0.1611111111111111,0.0722222222222222,0.0333333333333333,0.0,0.0444444444444444,0.0055555555555555,0.0,0.3444444444444444,0.0,0.0111111111111111,0.0111111111111111,0.0333333333333333,0.1444444444444444,0.0055555555555555,0.0,0.0722222222222222,0.0,0.0611111111111111
0,666,99,5,5.8686868686868685,19.8,0.7575757575757576,0.9395811761927934,121.62440733869305,0.2626262626262626,2.6,2.3464858068703203,4.530294461645829,5.95532575186547,22.707093023255798,49.28372093023256,0.3434343434343434,0.0808080808080808,0.1111111111111111,0.0707070707070707,0.0,0.0202020202020202,0.0202020202020202,0.0,0.3636363636363636,0.0303030303030303,0.0202020202020202,0.0101010101010101,0.0,0.1313131313131313,0.0404040404040404,0.0,0.101010101010101,0.0,0.0
